lf,image_id,task,vote,confidence,reason,source,path,pred_class,fold
lf4_crown,BudRot099,4_crown_disease,1,0.9999876022338868,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot099.jpg,budrot,0
lf4_crown,BudRot107,4_crown_disease,1,0.999981164932251,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot107.jpg,budrot,0
lf4_crown,BudRot114,4_crown_disease,1,0.9999884366989136,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot114.jpg,budrot,0
lf4_crown,BudRot119,4_crown_disease,1,0.9999773502349854,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot119.jpg,budrot,0
lf4_crown,BudRot122,4_crown_disease,1,0.9999607801437378,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot122.jpg,budrot,0
lf4_crown,BudRot134,4_crown_disease,1,0.9999818801879884,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot134.jpg,budrot,0
lf4_crown,BudRot141,4_crown_disease,1,0.9999728202819824,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot141.jpg,budrot,0
lf4_crown,BudRot144,4_crown_disease,1,0.9999854564666748,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot144.jpg,budrot,0
lf4_crown,BudRot145,4_crown_disease,1,0.9999786615371704,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot145.jpg,budrot,0
lf4_crown,BudRot151,4_crown_disease,1,0.9999762773513794,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot151.jpg,budrot,0
lf4_crown,BudRot152,4_crown_disease,1,0.9999589920043944,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot152.jpg,budrot,0
lf4_crown,BudRot161,4_crown_disease,1,0.9999889135360718,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot161.jpg,budrot,0
lf4_crown,BudRot162,4_crown_disease,1,0.9999837875366212,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot162.jpg,budrot,0
lf4_crown,BudRot174,4_crown_disease,1,0.9999771118164062,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot174.jpg,budrot,0
lf4_crown,BudRot186,4_crown_disease,1,0.9999556541442872,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot186.jpg,budrot,0
lf4_crown,BudRot194,4_crown_disease,1,0.9999828338623048,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot194.jpg,budrot,0
lf4_crown,BudRot197,4_crown_disease,1,0.9999889135360718,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot197.jpg,budrot,0
lf4_crown,BudRot198,4_crown_disease,1,0.9999889135360718,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot198.jpg,budrot,0
lf4_crown,BudRot207,4_crown_disease,1,0.9999375343322754,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot207.jpg,budrot,0
lf4_crown,BudRot209,4_crown_disease,1,0.9999673366546632,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot209.jpg,budrot,0
lf4_crown,BudRot214,4_crown_disease,1,0.9999914169311525,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot214.jpg,budrot,0
lf4_crown,BudRot215,4_crown_disease,1,0.9999886751174928,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot215.jpg,budrot,0
lf4_crown,BudRot217,4_crown_disease,1,0.9999946355819702,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot217.jpg,budrot,0
lf4_crown,BudRot233,4_crown_disease,1,0.9999852180480956,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot233.jpg,budrot,0
lf4_crown,BudRot234,4_crown_disease,1,0.999979853630066,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot234.jpg,budrot,0
lf4_crown,BudRot236,4_crown_disease,1,0.9999866485595704,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot236.jpg,budrot,0
lf4_crown,BudRot237,4_crown_disease,1,0.9999960660934448,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot237.jpg,budrot,0
lf4_crown,BudRot255,4_crown_disease,1,0.9999985694885254,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot255.jpg,budrot,0
lf4_crown,BudRot261,4_crown_disease,1,0.9999971389770508,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot261.jpg,budrot,0
lf4_crown,BudRot262,4_crown_disease,1,0.999997615814209,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot262.jpg,budrot,0
lf4_crown,BudRot275,4_crown_disease,1,0.9999898672103882,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot275.jpg,budrot,0
lf4_crown,BudRot278,4_crown_disease,1,0.9999738931655884,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot278.jpg,budrot,0
lf4_crown,BudRot284,4_crown_disease,1,0.9999932050704956,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot284.jpg,budrot,0
lf4_crown,BudRot294,4_crown_disease,1,0.9998937845230104,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot294.jpg,budrot,0
lf4_crown,BudRot297,4_crown_disease,1,0.9999862909317015,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot297.jpg,budrot,0
lf4_crown,BudRot300,4_crown_disease,1,0.9999001026153564,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot300.jpg,budrot,0
lf4_crown,BudRot303,4_crown_disease,1,0.9998432397842408,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot303.jpg,budrot,0
lf4_crown,BudRot304,4_crown_disease,1,0.9990788698196412,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot304.jpg,budrot,0
lf4_crown,BudRot307,4_crown_disease,1,0.9987576007843018,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot307.jpg,budrot,0
lf4_crown,BudRot309,4_crown_disease,1,0.9999865293502808,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot309.jpg,budrot,0
lf4_crown,BudRot314,4_crown_disease,1,0.9999936819076538,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot314.jpg,budrot,0
lf4_crown,BudRot316,4_crown_disease,1,0.9999833106994628,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot316.jpg,budrot,0
lf4_crown,BudRot318,4_crown_disease,1,0.9999362230300904,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot318.jpg,budrot,0
lf4_crown,BudRot324,4_crown_disease,1,0.9999977350234984,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot324.jpg,budrot,0
lf4_crown,BudRot330,4_crown_disease,1,0.9999961853027344,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot330.jpg,budrot,0
lf4_crown,BudRot331,4_crown_disease,1,0.9999960660934448,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot331.jpg,budrot,0
lf4_crown,BudRot333,4_crown_disease,1,0.9999977350234984,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot333.jpg,budrot,0
lf4_crown,BudRot336,4_crown_disease,1,0.9999986886978148,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot336.jpg,budrot,0
lf4_crown,BudRot339,4_crown_disease,1,0.9999985694885254,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot339.jpg,budrot,0
lf4_crown,BudRot341,4_crown_disease,1,0.9999990463256836,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot341.jpg,budrot,0
lf4_crown,BudRot358,4_crown_disease,1,0.9999964237213136,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot358.jpg,budrot,0
lf4_crown,BudRot366,4_crown_disease,1,0.9999969005584716,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot366.jpg,budrot,0
lf4_crown,BudRot367,4_crown_disease,1,0.9999983310699464,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot367.jpg,budrot,0
lf4_crown,BudRot373,4_crown_disease,1,0.9999160766601562,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot373.jpg,budrot,0
lf4_crown,BudRot377,4_crown_disease,1,0.9999985694885254,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot377.jpg,budrot,0
lf4_crown,BudRot379,4_crown_disease,1,0.9999912977218628,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot379.jpg,budrot,0
lf4_crown,BudRot403,4_crown_disease,1,0.9999884366989136,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot403.jpg,budrot,0
lf4_crown,BudRot405,4_crown_disease,1,0.9999884366989136,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot405.jpg,budrot,0
lf4_crown,BudRot407,4_crown_disease,1,0.9999948740005492,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot407.jpg,budrot,0
lf4_crown,BudRot409,4_crown_disease,1,0.9999988079071044,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot409.jpg,budrot,0
lf4_crown,BudRot412,4_crown_disease,1,0.9999986886978148,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot412.jpg,budrot,0
lf4_crown,BudRot415,4_crown_disease,1,0.9999988079071044,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot415.jpg,budrot,0
lf4_crown,BudRot420,4_crown_disease,1,0.9999860525131226,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot420.jpg,budrot,0
lf4_crown,BudRot432,4_crown_disease,1,0.999997854232788,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot432.jpg,budrot,0
lf4_crown,BudRot434,4_crown_disease,1,0.9999977350234984,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot434.jpg,budrot,0
lf4_crown,BudRot437,4_crown_disease,1,0.9999946355819702,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot437.jpg,budrot,0
lf4_crown,BudRot438,4_crown_disease,1,0.999990701675415,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot438.jpg,budrot,0
lf4_crown,BudRot440,4_crown_disease,1,0.9999953508377076,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot440.jpg,budrot,0
lf4_crown,BudRot443,4_crown_disease,1,0.9999992847442628,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot443.jpg,budrot,0
lf4_crown,BudRot448,4_crown_disease,1,0.9999992847442628,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot448.jpg,budrot,0
lf4_crown,BudRot456,4_crown_disease,1,0.999996781349182,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot456.jpg,budrot,0
lf4_crown,BudRot460,4_crown_disease,1,0.9999994039535522,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot460.jpg,budrot,0
lf4_crown,BudRot462,4_crown_disease,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot462.jpg,budrot,0
lf4_crown,BudRot467,4_crown_disease,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot467.jpg,budrot,0
lf4_crown,BudRot470,4_crown_disease,1,0.9999992847442628,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot470.jpg,budrot,0
lf4_crown,BudRot004,4_crown_disease,1,0.978249490261078,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot004.jpg,budrot,1
lf4_crown,BudRot005,4_crown_disease,1,0.9882087707519532,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot005.jpg,budrot,1
lf4_crown,BudRot010,4_crown_disease,1,0.991796851158142,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot010.jpg,budrot,1
lf4_crown,BudRot012,4_crown_disease,1,0.9961233735084534,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot012.jpg,budrot,1
lf4_crown,BudRot021,4_crown_disease,1,0.9970710277557372,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot021.jpg,budrot,1
lf4_crown,BudRot025,4_crown_disease,1,0.9991887211799622,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot025.jpg,budrot,1
lf4_crown,BudRot029,4_crown_disease,1,0.999052107334137,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot029.jpg,budrot,1
lf4_crown,BudRot038,4_crown_disease,1,0.9960281848907472,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot038.jpg,budrot,1
lf4_crown,BudRot046,4_crown_disease,1,0.997639536857605,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot046.jpg,budrot,1
lf4_crown,BudRot056,4_crown_disease,1,0.9998539686203004,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot056.jpg,budrot,1
lf4_crown,BudRot057,4_crown_disease,1,0.9998761415481568,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot057.jpg,budrot,1
lf4_crown,BudRot059,4_crown_disease,1,0.9998383522033693,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot059.jpg,budrot,1
lf4_crown,BudRot065,4_crown_disease,1,0.9998016953468324,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot065.jpg,budrot,1
lf4_crown,BudRot072,4_crown_disease,1,0.9999430179595948,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot072.jpg,budrot,1
lf4_crown,BudRot073,4_crown_disease,1,0.9998962879180908,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot073.jpg,budrot,1
lf4_crown,BudRot074,4_crown_disease,1,0.9999167919158936,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot074.jpg,budrot,1
lf4_crown,BudRot076,4_crown_disease,1,0.9999558925628662,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot076.jpg,budrot,1
lf4_crown,BudRot084,4_crown_disease,1,0.9998308420181274,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot084.jpg,budrot,1
lf4_crown,BudRot086,4_crown_disease,1,0.9998377561569214,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot086.jpg,budrot,1
lf4_crown,BudRot087,4_crown_disease,1,0.9998103976249696,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot087.jpg,budrot,1
lf4_crown,BudRot093,4_crown_disease,1,0.9997864365577698,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot093.jpg,budrot,1
lf4_crown,BudRot097,4_crown_disease,1,0.9998600482940674,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot097.jpg,budrot,1
lf4_crown,BudRot104,4_crown_disease,1,0.999974489212036,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot104.jpg,budrot,1
lf4_crown,BudRot108,4_crown_disease,1,0.999985933303833,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot108.jpg,budrot,1
lf4_crown,BudRot111,4_crown_disease,1,0.9999325275421144,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot111.jpg,budrot,1
lf4_crown,BudRot113,4_crown_disease,1,0.9999475479125975,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot113.jpg,budrot,1
lf4_crown,BudRot117,4_crown_disease,1,0.9999544620513916,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot117.jpg,budrot,1
lf4_crown,BudRot124,4_crown_disease,1,0.9999812841415404,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot124.jpg,budrot,1
lf4_crown,BudRot125,4_crown_disease,1,0.9999557733535768,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot125.jpg,budrot,1
lf4_crown,BudRot133,4_crown_disease,1,0.9998358488082886,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot133.jpg,budrot,1
lf4_crown,BudRot139,4_crown_disease,1,0.9996927976608276,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot139.jpg,budrot,1
lf4_crown,BudRot140,4_crown_disease,1,0.9996708631515504,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot140.jpg,budrot,1
lf4_crown,BudRot154,4_crown_disease,1,0.9999648332595824,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot154.jpg,budrot,1
lf4_crown,BudRot156,4_crown_disease,1,0.9998825788497924,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot156.jpg,budrot,1
lf4_crown,BudRot163,4_crown_disease,1,0.9999793767929076,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot163.jpg,budrot,1
lf4_crown,BudRot164,4_crown_disease,1,0.9999815225601196,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot164.jpg,budrot,1
lf4_crown,BudRot172,4_crown_disease,1,0.9999815225601196,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot172.jpg,budrot,1
lf4_crown,BudRot183,4_crown_disease,1,0.9998900890350342,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot183.jpg,budrot,1
lf4_crown,BudRot189,4_crown_disease,1,0.999880313873291,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot189.jpg,budrot,1
lf4_crown,BudRot196,4_crown_disease,1,0.999997615814209,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot196.jpg,budrot,1
lf4_crown,BudRot201,4_crown_disease,1,0.999954342842102,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot201.jpg,budrot,1
lf4_crown,BudRot202,4_crown_disease,1,0.9999731779098512,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot202.jpg,budrot,1
lf4_crown,BudRot205,4_crown_disease,1,0.9996705055236816,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot205.jpg,budrot,1
lf4_crown,BudRot211,4_crown_disease,1,0.99994957447052,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot211.jpg,budrot,1
lf4_crown,BudRot212,4_crown_disease,1,0.9999518394470216,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot212.jpg,budrot,1
lf4_crown,BudRot219,4_crown_disease,1,0.9999574422836304,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot219.jpg,budrot,1
lf4_crown,BudRot227,4_crown_disease,1,0.9999547004699708,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot227.jpg,budrot,1
lf4_crown,BudRot245,4_crown_disease,1,0.9999569654464722,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot245.jpg,budrot,1
lf4_crown,BudRot248,4_crown_disease,1,0.9996304512023926,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot248.jpg,budrot,1
lf4_crown,BudRot249,4_crown_disease,1,0.9993509650230408,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot249.jpg,budrot,1
lf4_crown,BudRot254,4_crown_disease,1,0.999943733215332,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot254.jpg,budrot,1
lf4_crown,BudRot259,4_crown_disease,1,0.9999191761016846,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot259.jpg,budrot,1
lf4_crown,BudRot263,4_crown_disease,1,0.999890685081482,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot263.jpg,budrot,1
lf4_crown,BudRot264,4_crown_disease,1,0.999817430973053,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot264.jpg,budrot,1
lf4_crown,BudRot267,4_crown_disease,1,0.9998494386672974,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot267.jpg,budrot,1
lf4_crown,BudRot276,4_crown_disease,1,0.999935269355774,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot276.jpg,budrot,1
lf4_crown,BudRot277,4_crown_disease,1,0.9998488426208496,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot277.jpg,budrot,1
lf4_crown,BudRot280,4_crown_disease,1,0.999870538711548,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot280.jpg,budrot,1
lf4_crown,BudRot281,4_crown_disease,1,0.9992642998695374,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot281.jpg,budrot,1
lf4_crown,BudRot282,4_crown_disease,1,0.9994956254959106,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot282.jpg,budrot,1
lf4_crown,BudRot290,4_crown_disease,1,0.9999439716339112,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot290.jpg,budrot,1
lf4_crown,BudRot291,4_crown_disease,1,0.9999374151229858,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot291.jpg,budrot,1
lf4_crown,BudRot292,4_crown_disease,1,0.9997950196266174,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot292.jpg,budrot,1
lf4_crown,BudRot296,4_crown_disease,1,0.9998620748519896,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot296.jpg,budrot,1
lf4_crown,BudRot306,4_crown_disease,1,0.9986496567726136,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot306.jpg,budrot,1
lf4_crown,BudRot321,4_crown_disease,1,0.9999319314956664,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot321.jpg,budrot,1
lf4_crown,BudRot322,4_crown_disease,1,0.9997535347938538,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot322.jpg,budrot,1
lf4_crown,BudRot332,4_crown_disease,1,0.99997079372406,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot332.jpg,budrot,1
lf4_crown,BudRot344,4_crown_disease,1,0.9998351335525512,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot344.jpg,budrot,1
lf4_crown,BudRot346,4_crown_disease,1,0.9998300075531006,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot346.jpg,budrot,1
lf4_crown,BudRot350,4_crown_disease,1,0.9999792575836182,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot350.jpg,budrot,1
lf4_crown,BudRot351,4_crown_disease,1,0.999984860420227,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot351.jpg,budrot,1
lf4_crown,BudRot362,4_crown_disease,1,0.999988317489624,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot362.jpg,budrot,1
lf4_crown,BudRot368,4_crown_disease,1,0.9998327493667604,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot368.jpg,budrot,1
lf4_crown,BudRot371,4_crown_disease,1,0.9998984336853028,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot371.jpg,budrot,1
lf4_crown,BudRot374,4_crown_disease,1,0.9999765157699584,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot374.jpg,budrot,1
lf4_crown,BudRot375,4_crown_disease,1,0.9999736547470092,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot375.jpg,budrot,1
lf4_crown,BudRot380,4_crown_disease,1,0.999969720840454,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Rot/BudRot380.jpg,budrot,1
