lf,image_id,task,vote,confidence,reason,source,path,pred_class,fold
lf3_trunk,StemBleeding052,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding052.jpg,stembleed,0
lf3_trunk,StemBleeding056,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding056.jpg,stembleed,0
lf3_trunk,StemBleeding068,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding068.jpg,stembleed,0
lf3_trunk,StemBleeding069,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding069.jpg,stembleed,0
lf3_trunk,StemBleeding071,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding071.jpg,stembleed,0
lf3_trunk,StemBleeding073,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding073.jpg,stembleed,0
lf3_trunk,StemBleeding075,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding075.jpg,stembleed,0
lf3_trunk,StemBleeding077,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding077.jpg,stembleed,0
lf3_trunk,StemBleeding081,3_trunk_disease,1,0.999997854232788,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding081.jpg,stembleed,0
lf3_trunk,StemBleeding082,3_trunk_disease,1,0.999997854232788,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding082.jpg,stembleed,0
lf3_trunk,StemBleeding085,3_trunk_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding085.jpg,stembleed,0
lf3_trunk,StemBleeding086,3_trunk_disease,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding086.jpg,stembleed,0
lf3_trunk,StemBleeding093,3_trunk_disease,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding093.jpg,stembleed,0
lf3_trunk,StemBleeding1003,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding1003.jpg,stembleed,0
lf3_trunk,StemBleeding104,3_trunk_disease,1,0.999997615814209,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding104.jpg,stembleed,0
lf3_trunk,StemBleeding108,3_trunk_disease,1,0.9999982118606568,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding108.jpg,stembleed,0
lf3_trunk,StemBleeding112,3_trunk_disease,1,0.9999988079071044,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding112.jpg,stembleed,0
lf3_trunk,StemBleeding115,3_trunk_disease,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding115.jpg,stembleed,0
lf3_trunk,StemBleeding116,3_trunk_disease,1,0.999998927116394,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding116.jpg,stembleed,0
lf3_trunk,StemBleeding121,3_trunk_disease,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding121.jpg,stembleed,0
lf3_trunk,StemBleeding122,3_trunk_disease,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding122.jpg,stembleed,0
lf3_trunk,StemBleeding123,3_trunk_disease,1,0.999997854232788,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding123.jpg,stembleed,0
lf3_trunk,StemBleeding129,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding129.jpg,stembleed,0
lf3_trunk,StemBleeding132,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding132.jpg,stembleed,0
lf3_trunk,StemBleeding136,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding136.jpg,stembleed,0
lf3_trunk,StemBleeding144,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding144.jpg,stembleed,0
lf3_trunk,StemBleeding145,3_trunk_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding145.jpg,stembleed,0
lf3_trunk,StemBleeding146,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding146.jpg,stembleed,0
lf3_trunk,StemBleeding152,3_trunk_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding152.jpg,stembleed,0
lf3_trunk,StemBleeding167,3_trunk_disease,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding167.jpg,stembleed,0
lf3_trunk,StemBleeding171,3_trunk_disease,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding171.jpg,stembleed,0
lf3_trunk,StemBleeding180,3_trunk_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding180.jpg,stembleed,0
lf3_trunk,StemBleeding186,3_trunk_disease,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding186.jpg,stembleed,0
lf3_trunk,StemBleeding189,3_trunk_disease,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding189.jpg,stembleed,0
lf3_trunk,StemBleeding203,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding203.jpg,stembleed,0
lf3_trunk,StemBleeding219,3_trunk_disease,1,0.9999994039535522,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding219.jpg,stembleed,0
lf3_trunk,StemBleeding222,3_trunk_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding222.jpg,stembleed,0
lf3_trunk,StemBleeding224,3_trunk_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding224.jpg,stembleed,0
lf3_trunk,StemBleeding229,3_trunk_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding229.jpg,stembleed,0
lf3_trunk,StemBleeding233,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding233.jpg,stembleed,0
lf3_trunk,StemBleeding235,3_trunk_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding235.jpg,stembleed,0
lf3_trunk,StemBleeding243,3_trunk_disease,1,0.9999945163726808,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding243.jpg,stembleed,0
lf3_trunk,StemBleeding244,3_trunk_disease,1,0.9999947547912598,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding244.jpg,stembleed,0
lf3_trunk,StemBleeding248,3_trunk_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding248.jpg,stembleed,0
lf3_trunk,StemBleeding249,3_trunk_disease,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding249.jpg,stembleed,0
lf3_trunk,StemBleeding262,3_trunk_disease,1,0.9999974966049194,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding262.jpg,stembleed,0
lf3_trunk,StemBleeding267,3_trunk_disease,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding267.jpg,stembleed,0
lf3_trunk,StemBleeding269,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding269.jpg,stembleed,0
lf3_trunk,StemBleeding270,3_trunk_disease,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding270.jpg,stembleed,0
lf3_trunk,StemBleeding286,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding286.jpg,stembleed,0
lf3_trunk,StemBleeding289,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding289.jpg,stembleed,0
lf3_trunk,StemBleeding301,3_trunk_disease,1,0.9999980926513672,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding301.jpg,stembleed,0
lf3_trunk,StemBleeding307,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding307.jpg,stembleed,0
lf3_trunk,StemBleeding309,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding309.jpg,stembleed,0
lf3_trunk,StemBleeding313,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding313.jpg,stembleed,0
lf3_trunk,StemBleeding316,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding316.jpg,stembleed,0
lf3_trunk,StemBleeding331,3_trunk_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding331.jpg,stembleed,0
lf3_trunk,StemBleeding332,3_trunk_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding332.jpg,stembleed,0
lf3_trunk,StemBleeding333,3_trunk_disease,1,0.9999984502792358,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding333.jpg,stembleed,0
lf3_trunk,StemBleeding338,3_trunk_disease,1,0.9999680519104004,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding338.jpg,stembleed,0
lf3_trunk,StemBleeding340,3_trunk_disease,1,0.9999970197677612,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding340.jpg,stembleed,0
lf3_trunk,StemBleeding342,3_trunk_disease,1,0.9999984502792358,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding342.jpg,stembleed,0
lf3_trunk,StemBleeding348,3_trunk_disease,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding348.jpg,stembleed,0
lf3_trunk,StemBleeding349,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding349.jpg,stembleed,0
lf3_trunk,StemBleeding360,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding360.jpg,stembleed,0
lf3_trunk,StemBleeding366,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding366.jpg,stembleed,0
lf3_trunk,StemBleeding385,3_trunk_disease,1,0.9999977350234984,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding385.jpg,stembleed,0
lf3_trunk,StemBleeding389,3_trunk_disease,1,0.9999988079071044,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding389.jpg,stembleed,0
lf3_trunk,StemBleeding397,3_trunk_disease,1,0.9999864101409912,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding397.jpg,stembleed,0
lf3_trunk,StemBleeding399,3_trunk_disease,1,0.9999862909317015,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding399.jpg,stembleed,0
lf3_trunk,StemBleeding401,3_trunk_disease,1,0.9999979734420776,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding401.jpg,stembleed,0
lf3_trunk,StemBleeding403,3_trunk_disease,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding403.jpg,stembleed,0
lf3_trunk,StemBleeding406,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding406.jpg,stembleed,0
lf3_trunk,StemBleeding409,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding409.jpg,stembleed,0
lf3_trunk,StemBleeding412,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding412.jpg,stembleed,0
lf3_trunk,StemBleeding414,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding414.jpg,stembleed,0
lf3_trunk,StemBleeding425,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding425.jpg,stembleed,0
lf3_trunk,StemBleeding427,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding427.jpg,stembleed,0
lf3_trunk,StemBleeding436,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding436.jpg,stembleed,0
lf3_trunk,StemBleeding438,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding438.jpg,stembleed,0
lf3_trunk,StemBleeding440,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding440.jpg,stembleed,0
lf3_trunk,StemBleeding450,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding450.jpg,stembleed,0
lf3_trunk,StemBleeding451,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding451.jpg,stembleed,0
lf3_trunk,StemBleeding455,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding455.jpg,stembleed,0
lf3_trunk,StemBleeding458,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding458.jpg,stembleed,0
lf3_trunk,StemBleeding472,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding472.jpg,stembleed,0
lf3_trunk,StemBleeding474,3_trunk_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding474.jpg,stembleed,0
lf3_trunk,StemBleeding478,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding478.jpg,stembleed,0
lf3_trunk,StemBleeding481,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding481.jpg,stembleed,0
lf3_trunk,StemBleeding486,3_trunk_disease,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding486.jpg,stembleed,0
lf3_trunk,StemBleeding487,3_trunk_disease,1,0.999991536140442,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding487.jpg,stembleed,0
lf3_trunk,StemBleeding491,3_trunk_disease,1,0.9999977350234984,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding491.jpg,stembleed,0
lf3_trunk,StemBleeding497,3_trunk_disease,1,0.9999992847442628,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding497.jpg,stembleed,0
lf3_trunk,StemBleeding498,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding498.jpg,stembleed,0
lf3_trunk,StemBleeding503,3_trunk_disease,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding503.jpg,stembleed,0
lf3_trunk,StemBleeding504,3_trunk_disease,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding504.jpg,stembleed,0
lf3_trunk,StemBleeding507,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding507.jpg,stembleed,0
lf3_trunk,StemBleeding511,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding511.jpg,stembleed,0
lf3_trunk,StemBleeding513,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding513.jpg,stembleed,0
lf3_trunk,StemBleeding515,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding515.jpg,stembleed,0
lf3_trunk,StemBleeding517,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding517.jpg,stembleed,0
lf3_trunk,StemBleeding528,3_trunk_disease,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding528.jpg,stembleed,0
lf3_trunk,StemBleeding530,3_trunk_disease,1,0.999998927116394,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding530.jpg,stembleed,0
lf3_trunk,StemBleeding532,3_trunk_disease,1,0.9999995231628418,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding532.jpg,stembleed,0
lf3_trunk,StemBleeding533,3_trunk_disease,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding533.jpg,stembleed,0
lf3_trunk,StemBleeding535,3_trunk_disease,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding535.jpg,stembleed,0
lf3_trunk,StemBleeding538,3_trunk_disease,1,0.9999945163726808,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding538.jpg,stembleed,0
lf3_trunk,StemBleeding539,3_trunk_disease,1,0.9999938011169434,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding539.jpg,stembleed,0
lf3_trunk,StemBleeding552,3_trunk_disease,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding552.jpg,stembleed,0
lf3_trunk,StemBleeding553,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding553.jpg,stembleed,0
lf3_trunk,StemBleeding557,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding557.jpg,stembleed,0
lf3_trunk,StemBleeding558,3_trunk_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding558.jpg,stembleed,0
lf3_trunk,StemBleeding560,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding560.jpg,stembleed,0
lf3_trunk,StemBleeding567,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding567.jpg,stembleed,0
lf3_trunk,StemBleeding569,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding569.jpg,stembleed,0
lf3_trunk,StemBleeding572,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding572.jpg,stembleed,0
lf3_trunk,StemBleeding573,3_trunk_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding573.jpg,stembleed,0
lf3_trunk,StemBleeding574,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding574.jpg,stembleed,0
lf3_trunk,StemBleeding597,3_trunk_disease,1,0.9999988079071044,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding597.jpg,stembleed,0
lf3_trunk,StemBleeding599,3_trunk_disease,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding599.jpg,stembleed,0
lf3_trunk,StemBleeding601,3_trunk_disease,1,0.9999994039535522,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding601.jpg,stembleed,0
lf3_trunk,StemBleeding613,3_trunk_disease,1,0.999996781349182,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding613.jpg,stembleed,0
lf3_trunk,StemBleeding638,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding638.jpg,stembleed,0
lf3_trunk,StemBleeding640,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding640.jpg,stembleed,0
lf3_trunk,StemBleeding641,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding641.jpg,stembleed,0
lf3_trunk,StemBleeding650,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding650.jpg,stembleed,0
lf3_trunk,StemBleeding651,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding651.jpg,stembleed,0
lf3_trunk,StemBleeding652,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding652.jpg,stembleed,0
lf3_trunk,StemBleeding653,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding653.jpg,stembleed,0
lf3_trunk,StemBleeding654,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding654.jpg,stembleed,0
lf3_trunk,StemBleeding667,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding667.jpg,stembleed,0
lf3_trunk,StemBleeding675,3_trunk_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding675.jpg,stembleed,0
lf3_trunk,StemBleeding677,3_trunk_disease,1,0.9999992847442628,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding677.jpg,stembleed,0
lf3_trunk,StemBleeding679,3_trunk_disease,1,0.999997615814209,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding679.jpg,stembleed,0
lf3_trunk,StemBleeding682,3_trunk_disease,1,0.9999899864196776,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding682.jpg,stembleed,0
lf3_trunk,StemBleeding691,3_trunk_disease,1,0.9999983310699464,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding691.jpg,stembleed,0
lf3_trunk,StemBleeding696,3_trunk_disease,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding696.jpg,stembleed,0
lf3_trunk,StemBleeding702,3_trunk_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding702.jpg,stembleed,0
lf3_trunk,StemBleeding708,3_trunk_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding708.jpg,stembleed,0
lf3_trunk,StemBleeding711,3_trunk_disease,1,0.9999994039535522,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding711.jpg,stembleed,0
lf3_trunk,StemBleeding712,3_trunk_disease,1,0.9999983310699464,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding712.jpg,stembleed,0
lf3_trunk,StemBleeding713,3_trunk_disease,1,0.9999985694885254,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding713.jpg,stembleed,0
lf3_trunk,StemBleeding715,3_trunk_disease,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding715.jpg,stembleed,0
lf3_trunk,StemBleeding716,3_trunk_disease,1,0.9999984502792358,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding716.jpg,stembleed,0
lf3_trunk,StemBleeding718,3_trunk_disease,1,0.9999961853027344,,coconut-tree-disease,Coconut Tree Disease Dataset/Stem Bleeding/StemBleeding718.jpg,stembleed,0
